facility_id,facility_name,facility_type,address,city,state,zip,esd_procedure,created_at
HSOP107586,Lehigh Valley Eastern Pennsylvania Gastroenterology Allentown Pennsylvania,Hospital/Clinic,1501 N Cedar Crest Blvd Ste 110,Allentown,Pennsylvania,18104,No,
HSOP107587,Hackensack University Medical Center at Hackensack Meridian Health River Edge New Jersey,Hospital/Clinic,130 Kinderkamack Rd,River Edge,New Jersey,7661,No,
HSOP107588,Ascension Se Wisconsin Hospital-Elmbrook Campus West Allis Wisconsin,Hospital/Clinic,2424 S 90th St Ste 410,West Allis,Wisconsin,53227,No,
HSOP107589,Legacy Meridian Park Medical Center Oregon City Oregon,Hospital/Clinic,1508 Division St,Oregon City,Oregon,97045,No,
HSOP107590,Legacy Meridian Park Medical Center Tualatin Oregon,Hospital/Clinic,19250 Sw 90th Ave,Tualatin,Oregon,97062,No,
HSOP107591,Jefferson Abington Hospital-Jefferson Health Philadelphia Pennsylvania,Hospital/Clinic,3401 N Broad St,Philadelphia,Pennsylvania,19140,No,
HSOP107592,GI Associates & Endoscopy Center Flowood Mississippi,Hospital/Clinic,2510 Lakeland Dr,Flowood,Mississippi,39232,No,
HSOP107593,Heritage Valley Health System-Beaver Moon Twp Pennsylvania,Hospital/Clinic,725 Cherrington Pkwy,Moon Twp,Pennsylvania,15108,No,
HSOP107594,Cleveland Clinic Brunswick Ohio,Hospital/Clinic,1299 Industrial Parkway North,Brunswick,Ohio,44212,No,
HSOP107595,Riverside Peninsula Gastro Rockville Maryland,Hospital/Clinic,9711 Medical Center Dr,Rockville,Maryland,20850,No,
HSOP107596,Saddleback Medical Center Irvine California,Hospital/Clinic,"15825 Laguna Canyon Rd.,",Irvine,California,92618,No,
HSOP107597,Core Integrative Digestive Wellness Berkeley California,Hospital/Clinic,2999 Regent St,Berkeley,California,94705,No,
HSOP107598,Corewell Health William Beaumont University Hospital Pensacola Florida,Hospital/Clinic,5147 N 9th Ave Ste 311,Pensacola,Florida,32504,No,
HSOP107599,Premier Medical Group of the Hudson Valley/Gastroenterology Poughkeepsie New York,Hospital/Clinic,243 North Rd Ste 304,Poughkeepsie,New York,12601,No,
HSOP107600,Winchester Hospital Medford Massachusetts,Hospital/Clinic,92 High St,Medford,Massachusetts,2155,No,
HSOP107601,Allina Health Abbott Northwestern Hospital Fort Myers Florida,Hospital/Clinic,8380 Riverwalk Park Blvd Ste 310,Fort Myers,Florida,33919,No,
HSOP107602,Beth Israel Deaconess Hospital-Milton South Weymouth Massachusetts,Hospital/Clinic,1085 Main St,South Weymouth,Massachusetts,2190,No,
HSOP107603,UVA Health Sciences Center Charlottesville Virginia,Hospital/Clinic,1215 Lee St,Charlottesville,Virginia,22908,No,
HSOP107604,North Florida Surgeons Jacksonville Florida,Hospital/Clinic,4910 Beach Blvd,Jacksonville,Florida,32207,No,
HSOP107605,Yale New Haven Hospital Hamden Connecticut,Hospital/Clinic,2200 Whitney Ave,Hamden,Connecticut,6518,No,
HSOP107606,Corewell Health Trenton Hospital Woodhaven Michigan,Hospital/Clinic,25000 Hall Rd,Woodhaven,Michigan,48183,No,
HSOP107607,Center For Digestive Health Moon Twp Pennsylvania,Hospital/Clinic,725 Cherrington Pkwy,Moon Twp,Pennsylvania,15108,No,
HSOP107609,MetroWest Medical Center Natick Massachusetts,Hospital/Clinic,67 Union St,Natick,Massachusetts,1760,No,
HSOP107610,Long Island Community Hospital East Patchogue New York,Hospital/Clinic,286 Sills Rd,East Patchogue,New York,11772,No,
HSOP107611,Middlesex Gastroenterology Pc Madison Wisconsin,Hospital/Clinic,1685 Highland Avenue,Madison,Wisconsin,53705,No,
HSOP107612,Pennsylvania Hospital Marlton New Jersey,Hospital/Clinic,406 Lippincott Dr Ste E,Marlton,New Jersey,8053,No,
HSOP107613,Massachusetts General Hospital Cambridge Massachusetts,Hospital/Clinic,1611 Cambridge St,Cambridge,Massachusetts,2138,No,
HSOP107614,Atrium Health Davidson Davidson North Carolina,Hospital/Clinic,705 Griffith St Ste 205,Davidson,North Carolina,28036,No,
HSOP107615,St. Joseph's Health Woodland Park New Jersey,Hospital/Clinic,1130 Mcbride Avenue,Woodland Park,New Jersey,7424,No,
HSOP107616,"Holtzman Medical Group, Llc Brookline Massachusetts",Hospital/Clinic,1180 Beacon St Ste 6b,Brookline,Massachusetts,2446,No,
HSOP107617,Mercy General Hospital Sacramento California,Hospital/Clinic,3941 J Street Suite 450,Sacramento,California,95819,No,
HSOP107618,Henry Ford Providence Southfield & Novi Hospitals Rochester Hills Michigan,Hospital/Clinic,1901 Star Batt Dr Ste 200,Rochester Hills,Michigan,48309,No,
HSOP107619,Western Reserve Hospital Munroe Falls Ohio,Hospital/Clinic,265 N Main St,Munroe Falls,Ohio,44262,No,
HSOP107620,Licking Memorial Hospital Troy Ohio,Hospital/Clinic,3130 N County Road 25a Ste 109,Troy,Ohio,45373,No,
HSOP107621,AZ Gastroenterology Tucson Arizona,Hospital/Clinic,7566 North La Cholla Blvd,Tucson,Arizona,85741,No,
HSOP107622,Emanate Health Foothill Presbyterian Hospital Glendora California,Hospital/Clinic,415 W Route 66,Glendora,California,91740,No,
HSOP107623,Vegas Digestive Health Center Las Vegas Nevada,Hospital/Clinic,5701 W Charleston Blvd Ste 201,Las Vegas,Nevada,89146,No,
HSOP107624,West Side GI New York New York,Hospital/Clinic,25 Central Park W,New York,New York,10023,No,
HSOP107625,Greater Baltimore Medical Center (GBMC) Towson Maryland,Hospital/Clinic,6535 N Charles St,Towson,Maryland,21204,No,
HSOP107626,Confluence Health - Wenatchee Valley Hospital Wenatchee Washington,Hospital/Clinic,175 E Penny Rd Ste C,Wenatchee,Washington,98801,No,
HSOP107627,Danbury Medical Group Danbury Connecticut,Hospital/Clinic,132 Main St,Danbury,Connecticut,6810,No,
HSOP107628,University of Maryland Shore Medical Center Chestertown Maryland,Hospital/Clinic,100 Brown St,Chestertown,Maryland,21620,No,
HSOP107629,Adventist Health Thousand Oaks California,Hospital/Clinic,555 Marin St Ste 270,Thousand Oaks,California,91360,No,
HSOP107630,Mayo Clinic Mankato Minnesota,Hospital/Clinic,1025 Marsh St,Mankato,Minnesota,56001,No,
HSOP107631,UnityPoint Clinic Surgery Orlando Florida,Hospital/Clinic,3885 Oakwater Cir,Orlando,Florida,32806,No,
HSOP107632,Newport Center Surgical Newport Beach California,Hospital/Clinic,351 Hospital Rd,Newport Beach,California,92663,No,
HSOP107633,St. Charles Bend Oregon,Hospital/Clinic,2450 Ne Mary Rose Pl Ste 210,Bend,Oregon,97701,No,
HSOP107634,Lehigh Valley Hospital Pottsville Pennsylvania,Hospital/Clinic,100 Schuylkill Medical Plz,Pottsville,Pennsylvania,17901,No,
HSOP107635,Gengras Medical Clinic Wethersfield Connecticut,Hospital/Clinic,350 Silas Deane Hwy,Wethersfield,Connecticut,6109,No,
HSOP107636,Kaiser Permanente Redwood City Medical Center Redwood City California,Hospital/Clinic,905 Maple St,Redwood City,California,94063,No,
HSOP107637,Baylor Scott and White Medical Center Plano Texas,Hospital/Clinic,4101 W. Spring Creek Pkwy.,Plano,Texas,75024,No,
HSOP107638,Middlesex Gastroenterology Associates Middletown Connecticut,Hospital/Clinic,410 Saybrook Rd,Middletown,Connecticut,6457,No,
HSOP107639,NYU Langone Hospitals Nyc New York,Hospital/Clinic,100 East 77th Street,Nyc,New York,10021,No,
HSOP107640,Allegheny General Hospital Canonsburg Pennsylvania,Hospital/Clinic,161 Waterdam Road,Canonsburg,Pennsylvania,15317,No,
HSOP107641,Providence Medical Group Primary Care  Eagle River Eagle River Alaska,Hospital/Clinic,18132 Misty Falls Cir,Eagle River,Alaska,99577,No,
HSOP107642,Munson Healthcare Charlevoix Hospital Charlevoix Michigan,Hospital/Clinic,14695 Park Ave,Charlevoix,Michigan,49720,No,
HSOP107643,Mayo Clinic Health System Lacrosse Wisconsin,Hospital/Clinic,800 West Avenue South,Lacrosse,Wisconsin,54601,No,
HSOP107644,St. Elizabeth Fort Thomas Hospital Lawrenceburg Indiana,Hospital/Clinic,606 Wilson Creek Rd,Lawrenceburg,Indiana,47025,No,
HSOP107645,Sentara CarePlex Hospital Hampton Virginia,Hospital/Clinic,3000 Coliseum Dr Ste 200,Hampton,Virginia,23666,No,
HSOP107646,UW Medicine-University of Washington Medical Center Seattle Washington,Hospital/Clinic,11027 Meridian Ave N Ste 100,Seattle,Washington,98133,No,
HSOP107647,UW Medicine-University of Washington Medical Center Renton Washington,Hospital/Clinic,4011 Talbot Rd S Ste 420,Renton,Washington,98055,No,
HSOP107648,Banner Baywood Medical Center Gilbert Arizona,Hospital/Clinic,2680 S Val Vista Dr Ste 116,Gilbert,Arizona,85295,No,
HSOP107649,Integris Grove Hospital Grove Oklahoma,Hospital/Clinic,115 W 13th St,Grove,Oklahoma,74344,No,
HSOP107650,Inova Fair Oaks Hospital Falls Church Virginia,Hospital/Clinic,6305 Castle Place,Falls Church,Virginia,22044,No,
HSOP107651,"Jefferson Torresdale, Bucks and Frankford Hospitals-Jefferson Health Lebanon Pennsylvania",Hospital/Clinic,954 Isabel Dr,Lebanon,Pennsylvania,17042,No,
HSOP107652,"East Bay Center For Digestive Health Medical Associates, Inc. Houston Texas",Hospital/Clinic,17202 Red Oak Dr,Houston,Texas,77090,No,
HSOP107653,Carilion Clinic Outpatient Dublin Virginia,Hospital/Clinic,118 Broad Street,Dublin,Virginia,24084,No,
HSOP107654,Miriam Hospital Worcester Massachusetts,Hospital/Clinic,375 Wampanoag Trl,Worcester,Massachusetts,1655,No,
HSOP107655,Wellstar Kennestone Regional Medical Center Greensboro Georgia,Hospital/Clinic,2011 Westend Dr,Greensboro,Georgia,30642,No,
HSOP107656,McKenzie-Willamette Medical Center Springfield Oregon,Hospital/Clinic,1007 Harlow Rd,Springfield,Oregon,97477,No,
HSOP107657,Adventhealth Punta Gorda Florida,Hospital/Clinic,713 E Marion Ave Ste 121,Punta Gorda,Florida,33950,No,
HSOP107658,Stanford Health Care-Stanford Hospital Menlo Park California,Hospital/Clinic,1225 Crane St Ste 202,Menlo Park,California,94025,No,
HSOP107659,Stanford Health Care-Stanford Hospital Palo Alto California,Hospital/Clinic,900 Welch Rd,Palo Alto,California,94304,No,
HSOP107660,Summit Health Gastroenterology Purchase New York,Hospital/Clinic,3030 Westchester Ave,Purchase,New York,10577,No,
HSOP107661,Memorial Healthcare Owosso Owosso Michigan,Hospital/Clinic,721 N. Shiawassee Street,Owosso,Michigan,48867,No,
HSOP107662,Baylor Scott And White All Saints Medical Center-Fort Worth Ft Worth Texas,Hospital/Clinic,6317 Harris Pkwy Ste 300,Ft Worth,Texas,76132,No,
HSOP107663,Allina Health Faribault Faribault Minnesota,Hospital/Clinic,100 State Ave,Faribault,Minnesota,55021,No,
HSOP107664,Lehigh Valley Hospital-Cedar Crest-Jefferson Health Allentown Pennsylvania,Hospital/Clinic,1501 N Cedarcrest Blvd,Allentown,Pennsylvania,18104,No,
HSOP107665,Hollywood Presbyterian Medical Center Los Angeles California,Hospital/Clinic,520 S Virgil Ave Ste 202,Los Angeles,California,90020,No,
HSOP107666,Washington Regional Urgent Care Fayetteville Arkansas,Hospital/Clinic,3352 N Futrall Dr,Fayetteville,Arkansas,72703,No,
HSOP107667,Texas County Memorial Hospital Houston Missouri,Hospital/Clinic,1422 S Sam Houston Blvd,Houston,Missouri,65483,No,
HSOP107668,Tapestry Health Systems Northampton Massachusetts,Hospital/Clinic,76 Carlon Dr,Northampton,Massachusetts,1060,No,
HSOP107669,UM Capital Region Health Glenn Dale Maryland,Hospital/Clinic,12150 Annapolis Rd Ste 312,Glenn Dale,Maryland,20769,No,
HSOP107670,Bon Secours - Memorial Regional Medical Center Richmond Virginia,Hospital/Clinic,505 W Leigh Street,Richmond,Virginia,23220,No,
HSOP107671,West Alabama Surgical Associates Tuscaloosa Alabama,Hospital/Clinic,1031 Fairfax Park,Tuscaloosa,Alabama,35406,No,
HSOP107672,Adventist Health Bethesda Maryland,Hospital/Clinic,10215 Fernwood Rd,Bethesda,Maryland,20817,No,
HSOP107673,Jersey Shore University Medical Center at Hackensack Meridian Health Ocean New Jersey,Hospital/Clinic,3200 Sunset Ave,Ocean,New Jersey,7712,No,
HSOP107674,Baptist Health Baptist Hospital South Miami Florida,Hospital/Clinic,7800 Sw 57th Ave Ste 203,South Miami,Florida,33143,No,
HSOP107675,Sutter Davis Hospital Davis California,Hospital/Clinic,2068 John Jones Road,Davis,California,95616,No,
HSOP107676,Ocean Gastroenterology Brooklyn New York,Hospital/Clinic,1664 E 14th St Ste 302,Brooklyn,New York,11229,No,
HSOP107677,Memorial Same Day Surgery Center Hollywood Florida,Hospital/Clinic,3700 Washington St,Hollywood,Florida,33021,No,
HSOP107678,Beth Israel Deaconess Medical Center Quincy Massachusetts,Hospital/Clinic,Harvard Vanguard Medical Associates,Quincy,Massachusetts,2169,No,
HSOP107679,Anna Jaques Hospital Fort Myers Florida,Hospital/Clinic,8380 Riverwalk Park Blvd,Fort Myers,Florida,33919,No,
HSOP107680,Physicians Regional Medical Center Pine Ridge Monroeville Pennsylvania,Hospital/Clinic,3824 Northern Pike,Monroeville,Pennsylvania,15146,No,
HSOP107681,Mosaic Medical Center Maryville Missouri,Hospital/Clinic,2016 S Main St,Maryville,Missouri,64468,No,
HSOP107682,CHRISTUS Spohn Hospital Corpus Christi Johns Creek Georgia,Hospital/Clinic,6300 Hospital Pkwy Ste 450,Johns Creek,Georgia,30097,No,
HSOP107683,Mass General Brigham Healthcare Center Danvers Massachusetts,Hospital/Clinic,104 Endicott St,Danvers,Massachusetts,1923,No,
HSOP107684,WellMed PreMed Care Lewisville Texas,Hospital/Clinic,502 North Valley Parkway,Lewisville,Texas,75067,No,
HSOP107685,Harvard Vanguard Medical Assoc Medford Massachusetts,Hospital/Clinic,26 City Hall Mall,Medford,Massachusetts,2155,No,
HSOP107686,GreeleyMedical Center Greeley Colorado,Hospital/Clinic,1900 16th St,Greeley,Colorado,80631,No,
HSOP107687,Tri-State Surgical Center Martinsburg West Virginia,Hospital/Clinic,120 Campus Dr Ste 221,Martinsburg,West Virginia,25404,No,
HSOP107688,Bevid Medical Spartanburg South Carolina,Hospital/Clinic,324 N Pine St,Spartanburg,South Carolina,29302,No,
HSOP107689,Corinth Surgical Clinic Corinth Mississippi,Hospital/Clinic,2429 Proper St,Corinth,Mississippi,38834,No,
HSOP107690,Magnolia Express Care Corinth Mississippi,Hospital/Clinic,703 Alcorn Dr,Corinth,Mississippi,38834,No,
HSOP107691,OhioHealth O'Bleness Hospital Athens Ohio,Hospital/Clinic,542 W Union St,Athens,Ohio,45701,No,
HSOP107692,"York Avenue Medical Services, Pc New York New York",Hospital/Clinic,1751 York Ave,New York,New York,10128,No,
HSOP107693,Mercy Hospital Lincoln Lake St Louis Missouri,Hospital/Clinic,200 Brevco Plz,Lake St Louis,Missouri,63367,No,
HSOP107694,AHN Wexford Hospital Monroeville Pennsylvania,Hospital/Clinic,2566 Haymaker Rd,Monroeville,Pennsylvania,15146,No,
HSOP107695,Forbes Hospital (AHN) Monroeville Pennsylvania,Hospital/Clinic,2566 Haymaker Rd,Monroeville,Pennsylvania,15146,No,
HSOP107696,Johns Hopkins Ellicott City Maryland,Hospital/Clinic,4801 Dorsey Hall Dr,Ellicott City,Maryland,21042,No,
HSOP107697,The Queen's Medical Center Honolulu Hawaii,Hospital/Clinic,1329 Lusitana St,Honolulu,Hawaii,96813,No,
HSOP107698,UW Medical Center Seattle Washington,Hospital/Clinic,1959 Ne Pacific St,Seattle,Washington,98195,No,
HSOP107699,Endless Mountains Health Systems Bennington Vermont,Hospital/Clinic,100 Hospital Dr,Bennington,Vermont,5201,No,
HSOP107700,Allegheny General Hospital Pittsburgh Pennsylvania,Hospital/Clinic,320 E North Ave,Pittsburgh,Pennsylvania,15212,No,
HSOP107701,Lexington Medical Group Grand Prairie Texas,Hospital/Clinic,2717 Osler Drive,Grand Prairie,Texas,75051,No,
HSOP107702,Louisiana Gastroenterology Associates Lafayette Louisiana,Hospital/Clinic,1211 Coolidge Blvd Ste 303,Lafayette,Louisiana,70503,No,
HSOP107703,UCSF Medical Center San Francisco California,Hospital/Clinic,350 Parnassus Ave,San Francisco,California,94117,No,
HSOP107704,UAMS Health Little Rock Arkansas,Hospital/Clinic,449 Jack Stephens Drive,Little Rock,Arkansas,72205,No,
HSOP107705,MyMichigan Medical Center Chestnut Hill Massachusetts,Hospital/Clinic,65 Gerry Rd,Chestnut Hill,Massachusetts,2467,No,
HSOP107706,Medical City Plano Gastroenterology Plano Texas,Hospital/Clinic,7521 White Castle Ln,Plano,Texas,75025,No,
HSOP107707,Castle Connolly Top Hospital Little Rock Arkansas,Hospital/Clinic,4301 W Markham St,Little Rock,Arkansas,72205,No,
HSOP107708,Beaufort Memorial Bluffton Bluffton South Carolina,Hospital/Clinic,75 Baylor Dr,Bluffton,South Carolina,29910,No,
HSOP107709,Ascension St. Vincent Kokomo Williamsport Indiana,Hospital/Clinic,412 N Monroe St,Williamsport,Indiana,47993,No,
HSOP107710,Doctors Outpatient Surgery Center Inc. Lafayette Louisiana,Hospital/Clinic,1101 S College Rd,Lafayette,Louisiana,70503,No,
HSOP107711,Piedmont Healthcare System Atlanta Georgia,Hospital/Clinic,35 Collier Rd Nw,Atlanta,Georgia,30309,No,
HSOP107712,Wellstar North Fulton Hospital Roswell Georgia,Hospital/Clinic,4500 Hospital Blvd Ste 310,Roswell,Georgia,30076,No,
HSOP107713,Hoag Memorial Hospital Presbyterian Huntington Beach California,Hospital/Clinic,18800 Delaware St Ste 850,Huntington Beach,California,92648,No,
HSOP107714,Hematology/Oncology Associates Of The Treasure Coast Port St Lucie Florida,Hospital/Clinic,1871 Se Tiffany Ave,Port St Lucie,Florida,34952,No,
HSOP107715,St. Francis Regional Medical Center Shakopee Minnesota,Hospital/Clinic,1601 Saint Francis Ave,Shakopee,Minnesota,55379,No,
HSOP107716,University Of Wisconsin Medical Foundation Inc River Falls Wisconsin,Hospital/Clinic,1687 E Division St,River Falls,Wisconsin,54022,No,
HSOP107717,Columbia Memorial Health Hudson New York,Hospital/Clinic,23 Fish And Game Rd,Hudson,New York,12534,No,
HSOP107718,Vandalia Health Lewisburg West Virginia,Hospital/Clinic,233 Dawkins Dr,Lewisburg,West Virginia,24901,No,
HSOP107719,Midatlantic Endoscopy Llc Lewisburg West Virginia,Hospital/Clinic,Rt. 2 Box 171c,Lewisburg,West Virginia,24901,No,
HSOP107720,Bethesda North Hospital Skowhegan Maine,Hospital/Clinic,46 Fairview Ave Ste 221,Skowhegan,Maine,4976,No,
HSOP107721,Walter Reed Army Medical Center Washington District of Columbia,Hospital/Clinic,6900 Georgia Ave Nw,Washington,District of Columbia,20307,No,
HSOP107722,Sanford Clinic Sioux Falls South Dakota,Hospital/Clinic,1500 W 22nd St,Sioux Falls,South Dakota,57105,No,
HSOP107723,Arkansas Heart Hospital Little Rock Arkansas,Hospital/Clinic,409 N University Ave,Little Rock,Arkansas,72205,No,
HSOP107724,Munson Medical Center Oshkosh Wisconsin,Hospital/Clinic,855 N Westhaven Dr,Oshkosh,Wisconsin,54904,No,
HSOP107725,Jeffrey Carls MD: Family Medicine Lake Havasu City Arizona,Hospital/Clinic,1720 Mesquite Ave,Lake Havasu City,Arizona,86403,No,
HSOP107726,Ascension St. Vincent Evansville Urbana Illinois,Hospital/Clinic,611 W Park St,Urbana,Illinois,61801,No,
HSOP107727,Northwell Health Physician Partners New Hyde Park New York,Hospital/Clinic,1 Dakota Dr,New Hyde Park,New York,11042,No,
HSOP107728,Trinity Health Mid-Atlantic Wilmington Delaware,Hospital/Clinic,2700 Silverside Rd Ste 2,Wilmington,Delaware,19810,No,
HSOP107729,Mercy Hospital-Rockville Centre Wantagh New York,Hospital/Clinic,3019 Merrick Rd,Wantagh,New York,11793,No,
HSOP107730,Hartford Hospital Farmington Connecticut,Hospital/Clinic,21 South Rd,Farmington,Connecticut,6032,No,
HSOP107731,UBMD Surgery Orchard Park New York,Hospital/Clinic,3345 Southwestern Blvd,Orchard Park,New York,14127,No,
HSOP107732,Cone Health Byrnett Surgical Associates Burlington North Carolina,Hospital/Clinic,1248 Huffman Mill Rd Ste 200,Burlington,North Carolina,27215,No,
HSOP107734,Rocky Mountain Gastroenterology Associates Centennial Colorado,Hospital/Clinic,13111 E Briarwood Ave Ste 300,Centennial,Colorado,80112,No,
HSOP107735,Confluence Health Hospital | Mares Campus Wenatchee Washington,Hospital/Clinic,820 N. Chelan Ave.,Wenatchee,Washington,98801,No,
HSOP107736,Baylor Scott & White Health Grapevine Texas,Hospital/Clinic,1600 W College St,Grapevine,Texas,76051,No,
HSOP107737,OhioHealth Rockford Ohio,Hospital/Clinic,506 S Main St,Rockford,Ohio,45882,No,
HSOP107738,Promedica Coldwater Regional Hospital Coldwater Michigan,Hospital/Clinic,360 E Chicago St Ste 106f,Coldwater,Michigan,49036,No,
HSOP107739,Sentara Williamsburg Regional Medical Center Newport News Virginia,Hospital/Clinic,11803 Jefferson Avenue,Newport News,Virginia,23606,No,
HSOP107740,Uab St. Vincent'S Birmingham Birmingham Alabama,Hospital/Clinic,833 Saint Vincents Dr Ste 300,Birmingham,Alabama,35205,No,
HSOP107741,Bay Area Gastrointestinal Clearwater Florida,Hospital/Clinic,1305 S Fort Harrison Ave,Clearwater,Florida,33756,No,
HSOP107742,Ascension SE Wisconsin Hospital-Elmbrook Campus Meridian Idaho,Hospital/Clinic,875 S Vanguard Way,Meridian,Idaho,83642,No,
HSOP107743,Ascension SE Wisconsin Hospital-Elmbrook Campus Verona Wisconsin,Hospital/Clinic,9302 Highland Gate Way,Verona,Wisconsin,53593,No,
HSOP107744,Brookhaven Gastroenterology East Patchogue New York,Hospital/Clinic,260 Patchogue Yaphank Rd,East Patchogue,New York,11772,No,
HSOP107745,IU Health Tipton Hospital Tipton Indiana,Hospital/Clinic,406 Fairgrounds Rd,Tipton,Indiana,46072,No,
HSOP107746,IU Health Tipton Hospital Indianapolis Indiana,Hospital/Clinic,550 University Blvd,Indianapolis,Indiana,46202,No,
HSOP107747,Suncoast Endoscopy ASC Inverness Florida,Hospital/Clinic,3653 E Forest Dr,Inverness,Florida,34453,No,
HSOP107748,Auburn Community Hospital Auburn New York,Hospital/Clinic,17 E Genesee St,Auburn,New York,13021,No,
HSOP107749,Henry Ford Macomb Hospitals Ypsilanti Michigan,Hospital/Clinic,5325 Elliott Dr Ste 104,Ypsilanti,Michigan,48197,No,
HSOP107750,Boston Medical Center - South Nashua New Hampshire,Hospital/Clinic,8 Prospect St,Nashua,New Hampshire,3060,No,
HSOP107751,Hudson Digestive Health Center Bayonne New Jersey,Hospital/Clinic,534 Avenue E Ste 1c,Bayonne,New Jersey,7002,No,
HSOP107752,IU Health Fishers Fishers Indiana,Hospital/Clinic,13100 E 136th St Ste 3600,Fishers,Indiana,46037,No,
HSOP107753,Allina Health United Hospital St Cloud Minnesota,Hospital/Clinic,1900 Centracare Circle,St Cloud,Minnesota,56303,No,
HSOP107754,St. Clair Health Canonsburg Pennsylvania,Hospital/Clinic,161 Waterdam Rd Apt 120,Canonsburg,Pennsylvania,15317,No,
HSOP107755,University Hospitals Ahuja Medical Center Cleveland Ohio,Hospital/Clinic,11100 Euclid Ave,Cleveland,Ohio,44106,No,
HSOP107756,Emerson Hospital Manchester New Hampshire,Hospital/Clinic,100 Hitchcock Way,Manchester,New Hampshire,3104,No,
HSOP107757,Canton-Potsdam Hospital Urbana Illinois,Hospital/Clinic,611 W. Park St.,Urbana,Illinois,61801,No,
HSOP107758,Swedish First Hill Hospital Spokane Washington,Hospital/Clinic,105 W 8th Ave Ste 7050,Spokane,Washington,99204,No,
HSOP107759,Dublin Methodist Hospital Westerville Ohio,Hospital/Clinic,430 Altair Pkwy Ste 110,Westerville,Ohio,43082,No,
HSOP107760,Clay County Medical Center Clay Center Kansas,Hospital/Clinic,609 Liberty St,Clay Center,Kansas,67432,No,
HSOP107761,Baptist Health Elizabethtown Kentucky,Hospital/Clinic,1700 Ring Rd,Elizabethtown,Kentucky,42701,No,
HSOP107762,"Lake Village Clinic, P.A. Lake Village Arkansas",Hospital/Clinic,2918 Louis Sessions Street,Lake Village,Arkansas,71653,No,
HSOP107763,Virtua Marlton Hospital Haddon Heights New Jersey,Hospital/Clinic,217 White Horse Pike,Haddon Heights,New Jersey,8035,No,
HSOP107764,MUSC Health Ashley River Tower  Charleston South Carolina,Hospital/Clinic,25 Courtenay Dr,Charleston,South Carolina,29425,No,
HSOP107765,Ballad Health Pennington Gap Virginia,Hospital/Clinic,1800 Combs Rd,Pennington Gap,Virginia,24277,No,
HSOP107766,Shenandoah Memorial Gastroenterology Woodstock Virginia,Hospital/Clinic,759 S Main St Ste 200,Woodstock,Virginia,22664,No,
HSOP107767,Lewis County Surgical Associates Warsaw New York,Hospital/Clinic,400 N Main St,Warsaw,New York,14569,No,
HSOP107768,Abilene Physicians Group Lexington Kentucky,Hospital/Clinic,"800 Rose Street, Department Of Surgery",Lexington,Kentucky,40536,No,
HSOP107769,Blue Ridge Medical Center Blue Ridge Georgia,Hospital/Clinic,101 Riverstone Vis,Blue Ridge,Georgia,30513,No,
HSOP107770,Jonathan David Pc Tuckahoe New York,Hospital/Clinic,136 Sagamore Rd,Tuckahoe,New York,10707,No,
HSOP107771,Beth Israel Deaconess Hospital-Milton Boston Massachusetts,Hospital/Clinic,45 Francis St,Boston,Massachusetts,2115,No,
HSOP107772,Summa Health Canton Ohio,Hospital/Clinic,2726 Fulton Dr Nw,Canton,Ohio,44718,No,
HSOP107773,New Jersey Assoc In Medicine Fair Lawn New Jersey,Hospital/Clinic,31-00 Broadway,Fair Lawn,New Jersey,7410,No,
HSOP107774,Adventist Health Vancouver Washington,Hospital/Clinic,505 Ne 87th Ave Ste 301,Vancouver,Washington,98664,No,
HSOP107775,North Jersey Gastroenterology Wayne New Jersey,Hospital/Clinic,1825 State Route 23,Wayne,New Jersey,7470,No,
HSOP107776,UP Health System-Marquette Marquette Michigan,Hospital/Clinic,850 W. Baraga Ave. Ste. 32,Marquette,Michigan,49855,No,
HSOP107777,James A. Haley Veterans' Hospital-Tampa Tampa Florida,Hospital/Clinic,2 Tampa General Cir,Tampa,Florida,33606,No,
HSOP107778,Mercy Clinic Gastroenterology Ardmore Oklahoma,Hospital/Clinic,731 12th Ave Nw Ste 100,Ardmore,Oklahoma,73401,No,
HSOP107779,University Of Iowa Health Care Medical Center Madison Wisconsin,Hospital/Clinic,700 S Park St,Madison,Wisconsin,53715,No,
HSOP107780,Baptist Health Miami Cancer Institute Miami Florida,Hospital/Clinic,8950 N Kendall Dr,Miami,Florida,33176,No,
HSOP107781,MUSC Health Columbia Medical Center  Columbia South Carolina,Hospital/Clinic,1333 Taylor St,Columbia,South Carolina,29201,No,
HSOP107782,"Gastroenterology Consultants Of South Texas, Pa Staten Island New York",Hospital/Clinic,65 Rose Ave,Staten Island,New York,10306,No,
HSOP107783,Gastroenterology Associates of New Jersey Wayne New Jersey,Hospital/Clinic,468 Parish Dr Ste 6,Wayne,New Jersey,7470,No,
HSOP107784,Gastroenterologists Limited Naples Florida,Hospital/Clinic,130 Tamiami Trl N,Naples,Florida,34102,No,
HSOP107785,Texas Health Presbyterian Hospital Flower Mound Flower Mound Texas,Hospital/Clinic,4370 Medical Arts Dr Ste 295,Flower Mound,Texas,75028,No,
HSOP107786,South Bay Gastroenterology Roseburg Oregon,Hospital/Clinic,2550 Nw Edenbower Blvd,Roseburg,Oregon,97471,No,
HSOP107787,Doylestown Hospital Rydal Pennsylvania,Hospital/Clinic,1095 Rydal Rd,Rydal,Pennsylvania,19046,No,
HSOP107788,Orleans Community Health Medina New York,Hospital/Clinic,11075 W Center Street Ext,Medina,New York,14103,No,
